Date,State_name,Vegetable_name,Wholesale_price,Retail_price,Mall_price,unit,Image
2024-06-07,NEW DELHI,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-07,NEW DELHI,Drumsticks,110,127 - 140,132 - 182,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-07,NEW DELHI,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-07,NEW DELHI,Brinjal (Big),34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-07,NEW DELHI,Elephant Yam,36,41 - 46,43 - 59,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-07,NEW DELHI,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-07,NEW DELHI,French Beans,121,139 - 154,145 - 200,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-07,NEW DELHI,Garlic,236,271 - 300,283 - 389,1kg,resource/images/vegetables/garlic-64.png
2024-06-07,NEW DELHI,Ginger,123,141 - 156,148 - 203,1kg,resource/images/vegetables/ginger-64.png
2024-06-07,NEW DELHI,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-07,NEW DELHI,Green Peas,47,54 - 60,56 - 78,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-07,NEW DELHI,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-07,NEW DELHI,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
2024-06-07,NEW DELHI,Mango Raw,40,46 - 51,48 - 66,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-07,NEW DELHI,Mint Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-07,NEW DELHI,Mushroom,94,108 - 119,113 - 155,1kg,resource/images/vegetables/mushroom-64.png
2024-06-07,NEW DELHI,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-07,NEW DELHI,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-07,NEW DELHI,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-07,NEW DELHI,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-07,NEW DELHI,Ridge Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-07,NEW DELHI,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2024-06-07,NEW DELHI,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-07,NEW DELHI,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-07,NEW DELHI,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-07,NEW DELHI,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-08,NEW DELHI,Onion Big,41,47 - 52,49 - 68,1kg,resource/images/vegetables/onionbig-64.png
2024-06-08,NEW DELHI,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-08,NEW DELHI,Tomato,44,51 - 56,53 - 73,1kg,resource/images/vegetables/tomato-64.png
2024-06-08,NEW DELHI,Green Chilli,63,72 - 80,76 - 104,1kg,resource/images/vegetables/greenchili-64.png
2024-06-08,NEW DELHI,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
2024-06-08,NEW DELHI,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-08,NEW DELHI,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-08,NEW DELHI,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-08,NEW DELHI,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-08,NEW DELHI,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-08,NEW DELHI,Baby Corn,64,74 - 81,77 - 106,1kg,resource/images/vegetables/babycorn-64.png
2024-06-08,NEW DELHI,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-08,NEW DELHI,Capsicum,43,49 - 55,52 - 71,1kg,resource/images/vegetables/capsicum-64.png
2024-06-08,NEW DELHI,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-08,NEW DELHI,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-08,NEW DELHI,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-08,NEW DELHI,Broad Beans,65,75 - 83,78 - 107,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-08,NEW DELHI,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-08,NEW DELHI,Carrot,49,56 - 62,59 - 81,1kg,resource/images/vegetables/carrot-64.png
2024-06-08,NEW DELHI,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-08,NEW DELHI,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-08,NEW DELHI,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-08,NEW DELHI,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-08,NEW DELHI,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-08,NEW DELHI,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-08,NEW DELHI,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-08,NEW DELHI,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-06-08,NEW DELHI,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-08,NEW DELHI,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-08,NEW DELHI,Drumsticks,110,127 - 140,132 - 182,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-08,NEW DELHI,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-08,NEW DELHI,Brinjal (Big),34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-08,NEW DELHI,Elephant Yam,36,41 - 46,43 - 59,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-08,NEW DELHI,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-08,NEW DELHI,French Beans,121,139 - 154,145 - 200,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-08,NEW DELHI,Garlic,236,271 - 300,283 - 389,1kg,resource/images/vegetables/garlic-64.png
2024-06-08,NEW DELHI,Ginger,123,141 - 156,148 - 203,1kg,resource/images/vegetables/ginger-64.png
2024-06-08,NEW DELHI,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-08,NEW DELHI,Green Peas,47,54 - 60,56 - 78,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-08,NEW DELHI,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-08,NEW DELHI,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
2024-06-08,NEW DELHI,Mango Raw,40,46 - 51,48 - 66,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-08,NEW DELHI,Mint Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-08,NEW DELHI,Mushroom,94,108 - 119,113 - 155,1kg,resource/images/vegetables/mushroom-64.png
2024-06-08,NEW DELHI,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-08,NEW DELHI,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-08,NEW DELHI,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-08,NEW DELHI,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-08,NEW DELHI,Ridge Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-08,NEW DELHI,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2024-06-08,NEW DELHI,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-08,NEW DELHI,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-08,NEW DELHI,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-08,NEW DELHI,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-09,NEW DELHI,Onion Big,41,47 - 52,49 - 68,1kg,resource/images/vegetables/onionbig-64.png
2024-06-09,NEW DELHI,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-09,NEW DELHI,Tomato,44,51 - 56,53 - 73,1kg,resource/images/vegetables/tomato-64.png
2024-06-09,NEW DELHI,Green Chilli,63,72 - 80,76 - 104,1kg,resource/images/vegetables/greenchili-64.png
2024-06-09,NEW DELHI,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
2024-06-09,NEW DELHI,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-09,NEW DELHI,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-09,NEW DELHI,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-09,NEW DELHI,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-09,NEW DELHI,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-09,NEW DELHI,Baby Corn,64,74 - 81,77 - 106,1kg,resource/images/vegetables/babycorn-64.png
2024-06-09,NEW DELHI,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-09,NEW DELHI,Capsicum,43,49 - 55,52 - 71,1kg,resource/images/vegetables/capsicum-64.png
2024-06-09,NEW DELHI,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-09,NEW DELHI,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-09,NEW DELHI,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-09,NEW DELHI,Broad Beans,65,75 - 83,78 - 107,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-09,NEW DELHI,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-09,NEW DELHI,Carrot,49,56 - 62,59 - 81,1kg,resource/images/vegetables/carrot-64.png
2024-06-09,NEW DELHI,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-09,NEW DELHI,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-09,NEW DELHI,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-09,NEW DELHI,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-09,NEW DELHI,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-09,NEW DELHI,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-09,NEW DELHI,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-09,NEW DELHI,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-06-09,NEW DELHI,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-09,NEW DELHI,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-09,NEW DELHI,Drumsticks,110,127 - 140,132 - 182,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-09,NEW DELHI,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-09,NEW DELHI,Brinjal (Big),34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-09,NEW DELHI,Elephant Yam,36,41 - 46,43 - 59,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-09,NEW DELHI,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-09,NEW DELHI,French Beans,121,139 - 154,145 - 200,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-09,NEW DELHI,Garlic,236,271 - 300,283 - 389,1kg,resource/images/vegetables/garlic-64.png
2024-06-09,NEW DELHI,Ginger,123,141 - 156,148 - 203,1kg,resource/images/vegetables/ginger-64.png
2024-06-09,NEW DELHI,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-09,NEW DELHI,Green Peas,47,54 - 60,56 - 78,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-09,NEW DELHI,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-09,NEW DELHI,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
2024-06-09,NEW DELHI,Mango Raw,40,46 - 51,48 - 66,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-09,NEW DELHI,Mint Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-09,NEW DELHI,Mushroom,94,108 - 119,113 - 155,1kg,resource/images/vegetables/mushroom-64.png
2024-06-09,NEW DELHI,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-09,NEW DELHI,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-09,NEW DELHI,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-09,NEW DELHI,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-09,NEW DELHI,Ridge Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-09,NEW DELHI,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2024-06-09,NEW DELHI,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-09,NEW DELHI,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-09,NEW DELHI,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-09,NEW DELHI,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-10,NEW DELHI,Onion Big,41,47 - 52,49 - 68,1kg,resource/images/vegetables/onionbig-64.png
2024-06-10,NEW DELHI,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-10,NEW DELHI,Tomato,44,51 - 56,53 - 73,1kg,resource/images/vegetables/tomato-64.png
2024-06-10,NEW DELHI,Green Chilli,63,72 - 80,76 - 104,1kg,resource/images/vegetables/greenchili-64.png
2024-06-10,NEW DELHI,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
2024-06-10,NEW DELHI,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-10,NEW DELHI,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-10,NEW DELHI,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-10,NEW DELHI,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-10,NEW DELHI,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-10,NEW DELHI,Baby Corn,64,74 - 81,77 - 106,1kg,resource/images/vegetables/babycorn-64.png
2024-06-10,NEW DELHI,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-10,NEW DELHI,Capsicum,43,49 - 55,52 - 71,1kg,resource/images/vegetables/capsicum-64.png
2024-06-10,NEW DELHI,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-10,NEW DELHI,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-10,NEW DELHI,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-10,NEW DELHI,Broad Beans,65,75 - 83,78 - 107,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-10,NEW DELHI,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-10,NEW DELHI,Carrot,49,56 - 62,59 - 81,1kg,resource/images/vegetables/carrot-64.png
2024-06-10,NEW DELHI,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-10,NEW DELHI,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-10,NEW DELHI,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-10,NEW DELHI,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-10,NEW DELHI,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-10,NEW DELHI,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-10,NEW DELHI,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-10,NEW DELHI,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-06-10,NEW DELHI,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-10,NEW DELHI,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-10,NEW DELHI,Drumsticks,110,127 - 140,132 - 182,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-10,NEW DELHI,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-10,NEW DELHI,Brinjal (Big),34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-10,NEW DELHI,Elephant Yam,36,41 - 46,43 - 59,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-10,NEW DELHI,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-10,NEW DELHI,French Beans,121,139 - 154,145 - 200,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-10,NEW DELHI,Garlic,236,271 - 300,283 - 389,1kg,resource/images/vegetables/garlic-64.png
2024-06-10,NEW DELHI,Ginger,123,141 - 156,148 - 203,1kg,resource/images/vegetables/ginger-64.png
2024-06-10,NEW DELHI,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-10,NEW DELHI,Green Peas,47,54 - 60,56 - 78,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-10,NEW DELHI,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-10,NEW DELHI,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
2024-06-10,NEW DELHI,Mango Raw,40,46 - 51,48 - 66,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-10,NEW DELHI,Mint Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-10,NEW DELHI,Mushroom,94,108 - 119,113 - 155,1kg,resource/images/vegetables/mushroom-64.png
2024-06-10,NEW DELHI,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-10,NEW DELHI,Ladies Finger,43,49 - 55,52 - 71,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-10,NEW DELHI,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-10,NEW DELHI,Radish,37,43 - 47,44 - 61,1kg,resource/images/vegetables/radish-64.png
2024-06-10,NEW DELHI,Ridge Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-10,NEW DELHI,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2024-06-10,NEW DELHI,Snake Gourd,37,43 - 47,44 - 61,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-10,NEW DELHI,Sorrel Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-10,NEW DELHI,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-10,NEW DELHI,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-11,NEW DELHI,Onion Big,41,47 - 52,49 - 68,1kg,resource/images/vegetables/onionbig-64.png
2024-06-11,NEW DELHI,Onion Small,65,75 - 83,78 - 107,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-11,NEW DELHI,Tomato,44,51 - 56,53 - 73,1kg,resource/images/vegetables/tomato-64.png
2024-06-11,NEW DELHI,Green Chilli,63,72 - 80,76 - 104,1kg,resource/images/vegetables/greenchili-64.png
2024-06-11,NEW DELHI,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
2024-06-11,NEW DELHI,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-11,NEW DELHI,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-11,NEW DELHI,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-11,NEW DELHI,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-11,NEW DELHI,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-11,NEW DELHI,Baby Corn,64,74 - 81,77 - 106,1kg,resource/images/vegetables/babycorn-64.png
2024-06-11,NEW DELHI,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-11,NEW DELHI,Capsicum,43,49 - 55,52 - 71,1kg,resource/images/vegetables/capsicum-64.png
2024-06-11,NEW DELHI,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-11,NEW DELHI,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-11,NEW DELHI,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-11,NEW DELHI,Broad Beans,65,75 - 83,78 - 107,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-11,NEW DELHI,Cabbage,31,36 - 39,37 - 51,1kg,resource/images/vegetables/cabbage-64.png
2024-06-11,NEW DELHI,Carrot,49,56 - 62,59 - 81,1kg,resource/images/vegetables/carrot-64.png
2024-06-11,NEW DELHI,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-11,NEW DELHI,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-11,NEW DELHI,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-11,NEW DELHI,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-11,NEW DELHI,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
